"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","CurrencyHeader","Net Income/Starting Line","Depreciation/Depletion","Amortization","Deferred Taxes","Non-Cash Items","Changes in Working Capital","Cash from Operating Activities","Capital Expenditures","Other Investing Cash Flow Items, Total","Cash from Investing Activities","Financing Cash Flow Items","Total Cash Dividends Paid","Issuance (Retirement) of Stock, Net","Issuance (Retirement) of Debt, Net","Cash from Financing Activities","Foreign Exchange Effects","Net Change in Cash","Cash Interest Paid, Supplemental","Cash Taxes Paid, Supplemental"
"26506","HNP_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of CNY (except for per share items)","0.0","0.0","0.0","0.0","0.0","34077.8","34077.8","0.0","-14961.628","-14961.628","-13024.534","0.0","0.0","0.0","-13024.534","-36.493103","6055.1357","4556.6484","1178.6642"
"26514","HUB/A_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","302.10968","68.0646","0.0","21.72845","0.20082492","-106.89182","285.21173","-50.736664","-112.08128","-162.81793","12.232479","-115.04022","-31.228107","-1.4778082","-135.51367","-6.218881","-19.338734","0.0","0.0"
"26522","HUB/B_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","302.10968","68.0646","0.0","21.72845","0.20082492","-106.89182","285.21173","-50.736664","-112.08128","-162.81793","12.232479","-115.04022","-31.228107","-1.4778082","-135.51367","-6.218881","-19.338734","0.0","0.0"
"26530","HPP_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","-5.629052","62.28955","1.9160548","0.0","-0.13876009","-5.9709783","52.471916","-261.84595","-21.819778","-283.6657","-5.7678123","-39.404335","314.34564","41.259018","310.41757","0.0","79.23363","20.303589","0.0"
"26538","HVB_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","21.931774","3.7929034","0.4810989","1.0230696","1.2145615","14.174046","42.617455","0.0","224.1026","224.1026","132.27933","-9.549387","0.517651","-0.040164977","123.20741","0.0","389.92746","0.0","5.528673"
"26546","HGT_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","28.692125","0.0","0.0","0.0","0.0","-8.133532","20.57358","0.0","0.0","0.0","0.0","-28.692125","0.0","0.0","-28.692125","0.0","-8.133532","0.0","0.0"
"26554","HUM_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","1505.9583","375.98975","0.0","-48.67969","78.77109","-353.4931","1558.5461","-393.88782","-753.8372","-1147.7251","-60.538513","-166.17508","-427.78937","418.17303","-236.32999","0.0","174.49132","127.2679","885.0591"
"26562","HII_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","174.29617","165.186","20.561974","67.95152","48.22809","-640.3572","-164.13336","-136.95233","0.0","-136.95233","2.9672132","-12.438656","-18.70203","-27.636007","-55.80948","0.0","-356.8952","110.963295","54.820404"
"26570","HUN_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","226.67236","433.7818","0.0","-87.61029","155.2652","-335.66528","392.4438","-388.97253","-31.054825","-420.02734","-13.189101","-108.26482","-1.438446","-144.84819","-267.74054","-2.427517","-297.75165","200.46585","159.6452"
"26578","H_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","163.02277","350.9942","0.0","73.6752","-36.171898","-137.00586","414.5144","-244.38084","303.78195","59.401108","-2.937106","0.0","-289.86694","56.527584","-236.27647","2.367303","240.00638","72.236755","60.09694"
"26586","HDY_nyse","2013","2","12 months ending 2013-06-30","days","366.2498","2013-06-30","In Millions of USD (except for per share items)","-18.511276","1.0734673","0.0","0.0","3.008248","-1.231314","-15.660875","-3.6628468","8.278723","4.625876","0.0","0.0","0.37135038","0.0","0.37135038","0.0","-10.66365","0.0","0.0"
"26594","HY_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","110.126205","29.005653","0.0","-18.106915","7.561654","-23.340736","105.24585","-26.904068","10.538123","-16.365948","-6.7775345","-27.570663","-4.0883093","-55.91864","-94.35515","-0.37154275","-5.846781","5.656439","8.000547"
"26602","IAG_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","181.24689","163.63638","0.0","0.0","211.28455","-195.54068","360.62714","-732.4186","-272.8894","-1005.30786","-30.557613","-104.126434","2.850688","307.7919","175.95853","1.2142048","-467.50806","21.064428","172.95038"
"26614","IDA_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","164.25116","130.84662","0.0","28.302397","-45.30966","-38.09864","239.98706","-230.04715","2.3719974","-227.67517","-3.5379193","-73.01729","-0.41252184","172.43541","95.457794","0.0","107.77448","73.32373","0.7982484"
"26622","IEX_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","141.68217","36.423084","42.966553","-19.031345","119.519","24.194473","345.74402","-33.895485","-71.97189","-105.867386","0.19906309","-67.69246","-83.14278","15.952031","-134.68414","-5.0307918","100.16682","33.012","69.81186"
"26630","IDT_nyse","2013","-1","9 months ending 2013-04-30","days","366.00143","2013-04-30","In Millions of USD (except for per share items)","26.609653","15.172293","0.0","2.085163","5.3095837","21.412899","70.58959","-13.649535","-27.314625","-40.96416","-30.117561","-20.881985","-1.794579","-0.7169595","-53.52104","0.82114625","-23.067055","0.9223561","0.26753426"
"26643","IHS_nyse","2013","-1","9 months ending 2013-08-31","days","366.66916","2013-08-31","In Millions of USD (except for per share items)","138.03204","131.30988","0.0","-43.187584","102.17087","127.198906","455.5275","-81.60388","-731.77075","-813.37445","13.252101","0.0","-134.77344","430.61163","309.09027","-25.484152","-74.247574","4.9226303","6.186411"
"26651","ITW_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","2272.5698","316.9142","323.83545","172.29462","-619.3102","-412.4627","2053.8413","-370.71765","730.1809","359.4632","22.00042","-609.92566","-1428.1562","558.7739","-1457.3076","-151.02457","804.9723","201.48502","807.33844"
"26659","IMN_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","-199.53065","30.507769","0.0","2.9046574","150.18471","3.9861677","-11.947353","-10.697914","-49.942963","-60.64087","-2.3290558","0.0","-5.785006","10.191781","2.0777183","-1.9301938","-72.440704","1.2230138","2.2421918"
"26667","IMAX_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","35.585976","36.68866","0.0","11.93219","14.239268","-52.972916","45.473175","-34.31565","-1.1827148","-35.498367","-1.9091859","0.0","8.491928","-15.53919","-8.956448","0.048550338","1.0768052","1.0443118","0.9489953"
"26675","IFT_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","20.17283","0.29764682","0.0","0.019179279","-53.3064","7.2143087","-25.607529","-0.0101917805","2.3842525","2.3740616","89.241745","0.0","0.0","-54.333076","34.908676","0.0","11.665316","3.944152","0.0"
"26683","IMPV_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","-16.126886","2.1937642","0.0","-0.16756223","10.042204","13.1609335","9.102453","-2.8838167","-19.161161","-22.04498","0.0101917805","0.0","5.0037856","0.0","5.013977","-0.13277191","-8.061321","0.0","0.7287123"
"26691","IHC_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","20.621262","4.469988","0.0","5.3525915","21.174238","-288.41278","-236.79472","0.0","242.62413","242.62413","-1.8364607","-1.4693334","-3.5001965","-1.0191782","-7.8251686","0.0","-2.0008335","2.0445223","1.2297821"
"26699","IFN_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","6.1277585","0.0","0.0","0.0","41.410927","0.0","47.538673","0.0","0.0","0.0","0.0","-44.538082","-29.129719","0.0","-73.66781","0.0","-26.139006","0.0","0.0"
"26707","IBA_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of MXN (except for per share items)","3614.0098","788.93884","0.0","0.0","299.18066","-108.77896","4593.345","-814.56494","-453.63614","-1268.2012","226.29578","-152.45885","0.0","43.302673","117.144684","-4.1939178","3438.0999","53.50685","0.0"
"26715","NRGM_nyse","2013","2","9 months ending 2013-06-30","days","366.00143","2013-06-30","In Millions of USD (except for per share items)","25.408253","62.24692","16.678226","0.0","24.078611","-5.228153","123.18387","-178.70087","-421.25693","-599.9578","-181.5129","0.0","299.07928","360.40314","477.9696","0.0","1.1956205","0.12739727","0.0"
"26723","NRGY_nyse","2013","2","6 months ending 2013-06-30","days","366.50223","2013-06-30","In Millions of USD (except for per share items)","141.3899","126.92325","25.546186","-0.49808222","-115.35547","60.433323","238.43904","-222.38708","-427.33075","-649.7178","-127.41519","-153.65182","355.79886","337.20972","411.94156","0.0","0.66275835","27.339455","0.35671234"
"26731","BLOX_nyse","2013","-1","12 months ending 2013-07-31","days","366.00052","2013-07-31","In Millions of USD (except for per share items)","-7.0015616","6.3212056","0.0","0.0","21.465206","20.039042","40.81389","-18.103945","-130.2562","-148.36014","0.45284933","0.0","24.865042","0.0","25.320412","0.0","-82.22331","0.0","1.0923014"
"26739","INFY_nyse","2013","2","3 months ending 2013-06-30","days","366.50085","2013-06-30","In Millions of USD (except for per share items)","1717.6575","211.95891","0.0","0.0","601.26025","-803.4247","1727.452","-376.31506","-555.1096","-931.4247","-103.520546","-626.4247","0.75342464","-12.054794","-741.2466","-539.3699","-484.58905","0.0","545.31506"
"26747","IGD_nyse","2013","-1","12 months ending 2013-02-28","days","366.24796","2013-02-28","In Millions of USD (except for per share items)","85.970764","0.0","0.0","0.0","0.0","0.0","85.970764","0.0","0.0","0.0","0.0","-104.76743","0.0","0.0","-104.76743","0.0","-18.796722","0.0","0.0"
"26763","IID_nyse","2013","-1","12 months ending 2013-02-28","days","366.24796","2013-02-28","In Millions of USD (except for per share items)","1.9686886","0.0","0.0","0.0","0.0","3.8568854","5.825574","0.0","0.0","0.0","0.3112022","-8.283607","0.0","0.0","-7.972404","0.0","-2.1568305","0.0","0.0"
"26771","VOYA_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","2948.325","2948.325","-29.865929","-3061.2886","-3091.1543","-254.82715","0.0","565.74866","182.91412","493.83563","0.0","351.00604","121.95123","-0.59020877"
"26779","IR_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","946.7285","377.88953","0.0","37.65863","82.01161","-418.40085","1025.8875","-271.49677","67.81917","-203.6776","-25.56665","-221.08536","-705.1133","1321.0892","369.3238","-29.513905","1162.0199","114.606575","128.05972"
"26787","IM_nyse","2013","2","26 weeks ending 2013-06-29","days","367.0","2013-06-29","In Millions of USD (except for per share items)","274.91626","98.35039","0.0","-0.5787914","26.869394","-48.30043","351.24683","-86.37073","-453.86563","-540.2363","4.316511","0.0","6.206208","166.20001","176.71277","-6.554918","-18.821716","27.084204","52.664013"
"26795","INGR_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","427.87747","204.45224","0.0","-1.5287671","9.682192","-156.68803","483.79514","-290.05875","16.18419","-273.87457","3.0575342","-86.59334","18.044136","-57.64601","-123.13767","-20.351223","66.43169","36.69041","67.775345"
"26803","IRC_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","118.69272","55.900993","0.18489051","0.0","-109.07759","-5.2593155","60.4366","-283.7327","85.01866","-198.70892","-7.828849","-59.56761","134.06046","70.815704","137.4698","0.0","-0.80251884","25.100883","0.0"
"26811","IPHI_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","-19.583508","6.072628","0.0","5.4957113","14.675071","3.7632425","10.428244","-13.824781","-0.3930751","-14.217859","1.4349338","0.0","1.6150069","0.0","3.0499403","0.0","-0.7297828","0.0","0.0"
"26819","NSP_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","37.06532","19.530888","0.0","-0.66995907","16.138664","-46.703186","25.361729","-15.551485","-18.352062","-33.903545","0.9680183","-30.369768","-19.974619","0.0","-49.38626","0.0","-57.928085","0.0","12.698959"
"26827","TEG_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","326.4696","252.77255","0.0","217.94733","-127.664764","66.278015","735.80273","-599.669","-343.18423","-942.85315","-81.455086","-210.74362","59.294083","432.47705","199.57246","0.0","-7.4780235","112.37787","-25.54223"
"26835","I_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","-483.54385","759.85547","0.0","-38.412514","498.6565","-153.8373","582.7183","-773.84985","499.01306","-274.8368","-142.17566","0.0","566.24316","-869.6237","-445.5562","-7.67179","-145.34135","0.0","0.0"
"26843","IHG_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","614.99927","87.4642","0.0","0.0","43.284966","-281.69232","464.05606","-165.12358","378.8142","213.69063","-2.008249","-459.75412","-245.54166","270.6219","-436.68213","-35.63666","205.42795","36.359238","100.20393"
"26852","ICE_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","578.0721","131.01848","0.0","-30.878342","51.063858","21.874336","751.15045","-83.959335","-155.99815","-239.95749","-16.149937","0.0","-44.589333","-201.25728","-261.99176","-0.45754856","248.7388","28.0967","209.96193"
"26860","IN_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","-166.80644","33.643105","0.0","108.789986","24.63853","17.319147","17.574432","-9.999252","7.5827746","-2.4263685","0.64935255","0.0","-0.21402739","-9.692226","-9.261999","-1.5156426","4.370423","1.4969206","7.306782"
"26868","IFF_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","320.41235","78.445114","0.0","-3.1765914","-12.594723","-101.32138","281.75488","-124.306274","23.7484","-100.557884","6.6342363","-94.152534","-10.746084","84.280624","-13.988842","-5.8570175","161.36102","45.22208","164.94186"
