FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
4387000,BMRC_nasdaq,41.08,34.5,44.09,17567,39.574,39.0526,12.84,13.21,4.2
3259000,BKSC_nasdaq,13.3,10.36,13.5,2495,12.8537,12.1902,N/A,N/A,2.6
2929000,BOTJ_nasdaq,7.8,5.15,8.37,1416,7.7717,7.2071,N/A,N/A,1.8
30956000,OZRK_nasdaq,44.27,29.6,45.7,162808,43.8126,40.1263,18.52,16.83,28.1
16983000,BFIN_nasdaq,8.28,6.62,9.24,27336,8.2106,7.8916,33.12,N/A,20
19015000,BANR_nasdaq,34.85,20.04,35.39,131906,33.0229,31.5782,15.02,15.7,11.4
6835000,BBSI_nasdaq,52.31,19.99,62.82,62747,57.7174,49.5866,22.65,17.73,3.9
10390000,BSET_nasdaq,16.3,9.42,16.78,29948,14.4571,14.0939,26.29,22.96,7.3
32484000,BV_nasdaq,8.96,6.37,18.73,674683,8.5163,7.7703,N/A,N/A,6
75214000,BBCN_nasdaq,15.05,10.62,15.26,343961,13.168,12.7659,14.47,13.32,9.1
6829000,BCBP_nasdaq,10.45,8.71,11.3,4617,10.3023,9.9346,N/A,N/A,30.3
2569000,BCSB_nasdaq,24.18,12.83,24.35,24708,19.1454,16.633,N/A,N/A,0.1
48291000,BECN_nasdaq,37.42,23.42,42.36,403255,39.9809,37.6367,20.79,17.57,18.5
4300000,BBGI_nasdaq,8.85,3.53,9.14,9098,7.6786,6.1177,17.02,15.8,42
31656000,BEBE_nasdaq,5.68,3.48,6.29,540947,5.5457,4.5937,N/A,N/A,9.4
209325000,BBBY_nasdaq,71.46,54.33,72.6,2285930,69.5117,63.3096,14.24,12.72,5.4
9863000,BELFA_nasdaq,14.18,12.69,19.8,811,13.9831,14.8726,N/A,N/A,6.7
9863000,BELFB_nasdaq,13.92,13.38,20.25,24503,14.7494,16.4203,25.31,13.26,7.9
30635000,BNCL_nasdaq,8.43,8.36,10.38,104675,8.626,9.2966,64.85,56.2,10.2
4569000,BERK_nasdaq,8.09,7.56,9.2,16377,7.936,8.2348,N/A,N/A,17.9
14374000,BGMD_nasdaq,1.23,1,7.05,226192,1.5851,1.8851,N/A,N/A,6.7
121940000,BGCP_nasdaq,6.07,3.11,6.22,1647050,5.7383,4.8034,11.9,10.12,4.4
909000,BGSC_nasdaq,10.12,9.66,10.12,486,10.0371,9.9792,N/A,N/A,N/A
0,BGSCU_nasdaq,10.16,9.75,10.22,75,10.138,10.0467,N/A,N/A,N/A
0,BGSCW_nasdaq,0.22,0,0,0,0,0,N/A,N/A,N/A
17444000,BGFV_nasdaq,20.95,7.09,22.58,337781,20.8489,16.4896,16.24,14.16,2.1
6188000,BASI_nasdaq,1.46,0.88,1.84,8619,1.5191,1.5019,146,18.25,1.2
43294000,BCRX_nasdaq,1.63,1.08,4.95,1673680,1.654,1.5852,N/A,N/A,8.8
7794000,BIOD_nasdaq,4.28,2.13,5.11,278509,4.0746,3.0676,N/A,N/A,0.5
26615000,BDSI_nasdaq,4.11,3.52,6.89,230200,4.3766,4.4311,N/A,N/A,6.5
1925000,BIOF_nasdaq,3.71,2.07,10.75,66000,3.864,4.4753,N/A,N/A,8.3
237108000,BIIB_nasdaq,216.65,134,242.64,1483960,219.471,186.291,26.58,21.07,1.6
27795000,BIOL_nasdaq,3.54,1.4718,6.0259,530670,4.1662,3.802,N/A,29.5,12.5
15514000,BLRX_nasdaq,1.63,1.55,5.1,122605,1.66,2.5451,N/A,N/A,1
138541000,BMRN_nasdaq,59.72,36.28,71.56,1456580,60.1609,58.782,N/A,N/A,2.6
24454000,BRLI_nasdaq,29.41,23.36,32.86,382806,29.5971,27.7634,16.71,14.42,21.6
0,BPAX_nasdaq,0.9454,0.8,2.35,238077,1.1506,1.2403,N/A,N/A,11.4
54913000,BIOS_nasdaq,16.52,6.14,16.93,722544,14.9197,12.7787,53.29,33.71,3.9
4241000,BSTC_nasdaq,16.25,12.52,21.99,27028,15.9551,15.8176,39.63,22.89,13.6
8528000,BSPM_nasdaq,0.715,0.62,1.53,24378,0.7503,0.9187,N/A,N/A,0.3
24535000,BOTA_nasdaq,3.37,3.01,11.16,44050,3.4809,3.879,N/A,N/A,0.2
807000,BDMS_nasdaq,17.88,16.21,23.03,570,17.8237,17.6827,N/A,N/A,4.4
24683000,BJRI_nasdaq,38.59,28.94,45.63,270762,37.5663,34.1839,32.43,26.8,14
15817000,BBOX_nasdaq,26.54,19.31,28.65,60656,26.3554,24.3451,N/A,9.48,10.9
17228000,BDE_nasdaq,9.37,7.55,10.63,154139,9.0026,8.6893,N/A,42.59,20.9
44100000,BLKB_nasdaq,32.96,20.99,34.44,167292,31.3669,28.2552,27.02,22.73,12.8
11488000,HAWK_nasdaq,23.52,21.37,27.23,442708,24.3609,24.3523,20.81,16.68,8.6
72681000,BKCC_nasdaq,9.59,8.96,10.82,630894,9.7637,10.0499,11.02,9.89,5.3
0,ADRA_nasdaq,27.02,22.17,29.86,2008,27.4214,27.2961,N/A,N/A,N/A
0,ADRD_nasdaq,21.56,17.69,23.63,3748,22.3069,21.978,N/A,N/A,N/A
0,ADRE_nasdaq,33.74,32.07,41.48,47911,36.2354,38.6596,N/A,N/A,N/A
0,ADRU_nasdaq,21.02,17.62,22.63,1752,21.7809,21.5335,N/A,N/A,N/A
39811000,BLMN_nasdaq,25.67,11.57,26.08,935903,23.6654,19.7747,22.72,19.01,2.5
38518000,BCOR_nasdaq,19.63,12,19.74,454817,18.3583,16.2757,25.49,19.44,13.4
12212000,NILE_nasdaq,38.28,22.94,43.54,178619,36.1509,34.5687,47.26,36.46,13.6
0,MNGL_nasdaq,10,9.5,10.75,134,10.3426,10.1288,N/A,N/A,1.2
0,MNGLU_nasdaq,10.15,10.01,10.5,509,10.1314,10.195,N/A,N/A,N/A
0,MNGLW_nasdaq,0.3,0.1,0.42,5870,0.2451,0.2824,N/A,N/A,N/A
N/A,BFLY_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
13701000,BKEP_nasdaq,8.5,6.08,9.5,36653,8.5869,8.1337,25.76,18.48,0.5
13701000,BKEPP_nasdaq,9.242,8.3,9.49,14300,9.1477,8.9358,N/A,N/A,N/A
1750000,BPHX_nasdaq,4.18,2.5,4.72,9902,4.0449,4.1099,N/A,N/A,4.9
129136000,BMC_nasdaq,45.25,35.48,47.98,3626920,45.19,43.6441,11.78,11.12,0.7
18877000,BNCN_nasdaq,12.2,7.34,12.46,74700,10.9114,9.5767,19.37,12.08,0.3
26471000,BOBE_nasdaq,48.76,34.45,49.47,157211,46.7526,43.2943,17.99,15.58,10
13695000,BODY_nasdaq,12.9,7.46,13.39,205727,12.3431,9.8849,22.63,15.54,4.6
11948000,BOFI_nasdaq,46.54,19.5,49.98,158148,45.21,36.8976,16.22,13.77,6
18379000,WIFI_nasdaq,6.2,5.35,11.69,140731,6.7091,6.7913,103.33,47.69,16.5
25836000,BOKF_nasdaq,65.15,50.89,66.28,58433,64.2991,60.6548,13.43,13.52,10.5
7539000,BOLT_nasdaq,17.16,13.36,17.6,18892,16.6974,15.9582,N/A,N/A,10.2
8634000,BONA_nasdaq,4.25,3.58,6.09,48970,4.3331,4.6083,25,17,0.6
1978000,BNSO_nasdaq,1.41,0.88,1.72,1428,1.442,1.4163,N/A,N/A,1.3
5040000,BAMM_nasdaq,2.63,2.25,3.22,21105,2.814,2.6153,N/A,N/A,33.7
76405000,BPFH_nasdaq,11.02,8.35,11.34,416370,10.1203,9.6175,15.1,13.44,6.3
0,BPFHW_nasdaq,4.7,2.18,5.51,2692,3.9606,3.5526,N/A,N/A,N/A
34823000,EPAY_nasdaq,26.3,17.75,29.82,227056,26.8069,27.0435,21.21,20.08,19.8
50661000,BDBD_nasdaq,12.91,7.74,13.99,563530,11.5529,11.069,46.11,32.27,19.1
15730000,BBRG_nasdaq,18.3,12.28,19.1,125308,18.1969,15.985,20.11,17.26,4.8
97036000,BBEP_nasdaq,16.2,14.05,21.75,736366,18.3974,19.4514,39.51,15.43,2
7709000,BDGE_nasdaq,22.71,18.75,24.8,17531,21.6643,21.1166,14.37,13.28,12.2
6850000,BBNK_nasdaq,15.98,13.41,16.38,24895,15.6717,15.3102,15.98,14.4,5
13082000,BLIN_nasdaq,1.15,0.99,2.5,29855,1.1106,1.3216,N/A,11.5,0.1
1747000,BRID_nasdaq,7.11,6.04,8.74,783,7.27,7.3941,N/A,N/A,10.9
25742000,BCOV_nasdaq,8.56,4.89,16.53,460222,7.9831,7.3717,N/A,285.33,3.6
552636000,BRCM_nasdaq,33.35,28.6,37.85,6852680,34.9723,34.3572,11.58,10.65,2.8
27644000,BSFT_nasdaq,28.61,20.13,42.96,403520,28.3377,29.686,23.07,17.77,10.8
2991000,BVSN_nasdaq,8.68,7.81,11.96,43631,9.0226,8.8107,N/A,N/A,2.6
1292000,BYFC_nasdaq,0.7,0.63,3.2,1378,0.7389,0.8225,N/A,N/A,0.2
9486000,BWEN_nasdaq,4.58,1.7,6,60366,4.4437,3.7671,N/A,32.71,0.8
442759000,BRCD_nasdaq,5.72,4.44,6.44,7722660,5.5837,5.6414,8.8,8.54,2.3
68187000,BRKL_nasdaq,8.93,7.54,9.45,297878,8.5794,8.8039,16.85,15.14,9.8
60253000,BRKS_nasdaq,9.84,7,10.97,259648,10.1683,9.6418,89.45,14.47,6.2
109097000,BRKR_nasdaq,15.97,15.41,19.46,849605,16.5031,17.19,19.72,16.64,2.7
13279000,BMTC_nasdaq,24.42,19.94,24.65,24672,23.2826,22.9397,14.62,12.92,17.4
8003000,BLMT_nasdaq,13.22,11.2,13.92,39689,13.2597,13.2486,N/A,N/A,9.3
21368000,BSDM_nasdaq,1.29,0.76,2.41,300806,1.2629,1.3622,N/A,N/A,6.5
9178000,BSQR_nasdaq,2.94,2.48,3.69,13958,2.7891,3.0338,N/A,N/A,0.4
6243000,BTUI_nasdaq,2.56,1.89,3.45,4269,2.3551,2.4466,N/A,N/A,0.1
18501000,BWLD_nasdaq,99.58,68.71,100.94,436417,96.73,85.9863,27.58,22.53,7.6
33022000,BLDR_nasdaq,6.11,3.5,7.33,373920,6.5717,6.0741,N/A,21.07,9.4
23425000,BUR_nasdaq,2.48,2.35,6.37,3469,2.6311,3.3265,N/A,N/A,N/A
3055000,CFFI_nasdaq,54.91,33.06,57.62,20434,50.4414,42.9263,N/A,N/A,2.5
157303000,CHRW_nasdaq,56.46,50.81,67.93,1501180,56.8931,59.522,19.47,17.21,5.4
326740000,CA_nasdaq,27.98,21.48,29.83,3823530,27.8906,25.5155,9.68,10.97,1.5
22361000,CCMP_nasdaq,33.93,27.83,37.8,120525,34.8611,34.8091,16.39,14.32,20.9
5275000,CACH_nasdaq,4.45,1.5936,4.89,107377,4.2723,3.2585,N/A,N/A,1.9
N/A,CACHR_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
280666000,CDNS_nasdaq,14.57,10.83,15.32,2424530,14.7177,14.0095,16.56,14.15,9.7
62056000,CADX_nasdaq,6.84,2.88,8.26,398928,7.0626,6.0333,N/A,97.71,8.3
10287000,CDZI_nasdaq,5.01,4.58,11,90488,5.5234,6.377,N/A,N/A,35.7
112547000,CZR_nasdaq,13.86,4.52,18.37,691264,13.9809,12.5247,N/A,N/A,18.1
16353000,CSTE_nasdaq,27.24,10.08,30.26,267623,27.7066,23.068,17.35,14.41,0.6
7132000,PRSS_nasdaq,6.75,4.44,15.21,45870,6.3994,6.1971,37.5,13.78,27.1
18963000,CLMS_nasdaq,10.59,9.24,12.26,172386,10.6346,10.8085,17.36,17.08,5.3
0,CHY_nasdaq,12.25,11.52,13.49,240234,12.72,12.6806,N/A,N/A,N/A
0,CHI_nasdaq,12.42,11.29,13.32,260295,12.7186,12.5342,N/A,N/A,N/A
0,CHW_nasdaq,8.38,7.56,9.25,174467,8.6986,8.7831,N/A,N/A,N/A
0,CGO_nasdaq,13.37,12.14,15.72,30877,14.062,14.2961,N/A,N/A,N/A
0,CSQ_nasdaq,10.18,8.92,10.99,468831,10.4203,10.4024,N/A,N/A,N/A
31777000,CAMP_nasdaq,14.88,6.49,15.22,381458,13.2683,10.7273,19.32,15.34,3.6
12115000,CVGW_nasdaq,26.27,21.63,32.56,52570,28.6551,27.4526,22.65,16.63,21.5
1784000,CFNB_nasdaq,16.45,14.35,19.62,4889,16.4754,16.1047,N/A,N/A,15.2
32285000,CALD_nasdaq,6.54,3.6,6.72,238467,6.0894,4.9594,130.8,36.33,15.2
14050000,CALM_nasdaq,47.58,34.55,47.9,79027,45.6369,42.9284,15.86,13.48,8.8
49629000,CLMT_nasdaq,35.67,24.05,40.25,468436,35.2277,35.3424,10.62,11.73,1.4
15322000,ABCD_nasdaq,1.27,0.58,1.5,15203,1.3103,1.1825,N/A,N/A,0.9
9585000,CAFI_nasdaq,3.37,1.59,3.98,19698,3.3563,3.1804,N/A,N/A,0.2
7504000,CAC_nasdaq,35.59,30.8,40.43,16412,36.4434,34.4679,N/A,N/A,6.3
10878000,CAMT_nasdaq,2.36,1.22,2.65,64603,2.1117,1.6407,11.24,7.87,0.7
29651000,CSIQ_nasdaq,11.57,1.95,12.19,2469490,9.266,5.5169,30.45,21.43,0.8
1910000,CPHC_nasdaq,9.85,8.68,12,1380,10.7511,10.6927,N/A,N/A,2.3
8834000,CBNJ_nasdaq,9.57,8.16,9.98,58889,9.3197,9.1106,25.86,26.58,10.8
10167000,CPLA_nasdaq,42.83,25.81,47.42,116312,43.2431,34.252,16.93,15.46,6.4
45620000,CBF_nasdaq,19.52,15.14,19.66,320686,18.1957,17.4567,24.71,14.9,0.5
12544000,CCBG_nasdaq,11.64,7,12.64,15489,11.3714,11.721,44.77,32.33,63.2
29356000,CPLP_nasdaq,9.37,5.79,9.74,199575,9.1306,8.2537,27.56,20.37,0.8
3412000,CSWC_nasdaq,141.22,95.65,143.25,6247,138.069,119.575,N/A,N/A,9.1
131782000,CFFN_nasdaq,12.31,11.44,12.34,911470,11.9871,11.9075,25.65,23.67,4.5
302093000,CPST_nasdaq,1.24,0.73,1.34,3376660,1.1229,0.9619,N/A,31,6.6
8113000,CARB_nasdaq,12.47,5.75,13.5,75225,11.6166,10.5007,N/A,N/A,11.2
34375000,CRDC_nasdaq,1.18,0.67,1.99,63959,1.22,1.2846,N/A,N/A,1.3
29188000,CFNL_nasdaq,15.27,12.05,18.4,175248,15.1963,16.141,13.05,12.22,6.2
10582000,CRME_nasdaq,2.01,1.2,2.7,47456,2.002,2.047,N/A,N/A,1.5
18011000,BEAT_nasdaq,5.7,1.84,6.56,584764,4.2926,2.9015,N/A,N/A,0.3
22144000,CSII_nasdaq,21.32,8.6,22.67,172016,20.6489,17.5371,N/A,N/A,3
43934000,CATM_nasdaq,28.39,22.2,31.46,225294,28.6354,26.9925,16.22,14.19,3.9
57630000,CECO_nasdaq,3.05,2.03,6.9,839798,2.9534,2.9612,N/A,N/A,4.6
15493000,CKEC_nasdaq,19.14,11.04,20,151803,17.7066,16.7069,23.06,14.61,4.2
2822000,CLBH_nasdaq,12.28,4.6,14.26,10248,12.6031,10.6501,N/A,N/A,2.5
4299000,CART_nasdaq,2.679,2.05,3.28,1500,2.6023,2.6936,N/A,N/A,0.7
36678000,CRZO_nasdaq,29.65,19.47,29.89,804055,27.4974,24.5191,13.06,10.63,7.6
909000,CRRB_nasdaq,5,4.52,5.94,1070,5.1783,5.3869,N/A,N/A,0.1
19485000,TAST_nasdaq,6.46,4.65,6.82,135547,6.0969,5.7093,N/A,N/A,4
1188000,CARV_nasdaq,5.45,2.69,8.25,1064,5.1603,4.7412,N/A,N/A,0.5
12381000,CASM_nasdaq,1.63,1.58,2.376,14091,1.7399,1.9202,N/A,N/A,0.1
5832000,CACB_nasdaq,6.22,4.5,7.18,8506,5.8266,6.2206,15.55,27.04,52.5
7497000,CSCD_nasdaq,6.7,4.21,8,13564,6.6131,6.8056,14.26,9.18,0.7
33150000,CWST_nasdaq,4.48,3.76,5.58,177783,4.1166,4.2831,N/A,N/A,4.7
38109000,CASY_nasdaq,62.77,46.15,63.89,276908,61.202,57.1129,18.09,16.18,7.5
8657000,CASS_nasdaq,47.89,34,48.49,20709,45.6123,42.4055,N/A,N/A,24.8
28818000,CPRX_nasdaq,0.8713,0.37,2.27,1014280,0.8977,0.6472,N/A,N/A,4.2
205159000,CTRX_nasdaq,48.01,41.67,58.18,1836800,50.0391,52.1322,25.95,20.09,1.2
72921000,CATY_nasdaq,21.5,15.52,21.92,271052,20.3009,19.7957,15.03,13.52,9.2
6425000,CVCO_nasdaq,51,40.43,52.49,24072,48.8174,47.6777,37.23,27.13,16.2
49745000,CAVM_nasdaq,35.42,22.3,39.52,834580,33.7571,34.1728,36.52,26.43,6.4
28510000,CBEY_nasdaq,7.37,6.4,10.19,180591,8.3483,8.2469,N/A,N/A,4.6
86085000,CBOE_nasdaq,46.7,27.4,47.96,538819,42.3089,36.7935,23.35,20.76,5.3
10949000,CECE_nasdaq,12.54,7.45,14.32,69172,12.2394,11.5831,14.58,12.06,13.2
416409000,CELG_nasdaq,120.26,61.89,131.82,3088560,119.849,109.289,20.95,17.38,1.3
0,CELGZ_nasdaq,7.41,1.8,7.95,13894,7.3691,7.1328,N/A,N/A,N/A
100525000,CTIC_nasdaq,1.01,0.97,3.94,1093810,1.1946,1.2599,N/A,N/A,3.5
80636000,CLDX_nasdaq,18.37,4.46,18.76,1637820,14.3109,10.9485,N/A,N/A,5.3
44751000,CLSN_nasdaq,1.17,0.75,9.44,5000350,1.3103,2.6423,N/A,5.85,1.2
16122000,CEMP_nasdaq,7.78,5.26,9.24,127330,7.4337,6.733,N/A,N/A,3.2
15435000,CNBC_nasdaq,12.95,10.74,13.35,16891,12.7754,12.3173,11.36,10.61,12.7
27125000,CSFL_nasdaq,8.8,7,9.39,50448,8.7897,8.562,16.3,15.17,12.6
37515000,CETV_nasdaq,3.23,2.6,7.92,937405,3.3289,4.5284,N/A,N/A,5.9
12846000,CFBK_nasdaq,1.38,1.15,3.68,2820,1.4026,1.4639,N/A,N/A,0.4
41989000,CENT_nasdaq,7.01,6.95,12.61,62048,7.6651,8.7114,15.93,9.74,9.8
41989000,CENTA_nasdaq,6.82,6.71,13.27,210616,7.394,8.6882,13.12,9.09,4.1
5598000,CVCY_nasdaq,10.01,6.75,10.31,7775,9.4543,8.7076,14.3,12.21,2
50934000,CENX_nasdaq,9.46,5.52,10.6,1136240,9.6457,8.6257,N/A,14.33,4.9
3442000,CNBKA_nasdaq,35.15,28.02,35.75,5805,34.732,33.6531,N/A,N/A,9.7
20177000,CNTY_nasdaq,3.51,2.46,3.8,34984,3.3577,3.0443,13.5,11.7,0.9
66028000,CPHD_nasdaq,34.28,28.12,45.74,476764,35.2726,36.2753,N/A,142.83,17
25154000,CRNT_nasdaq,3.07,3.01,9.36,62053,3.6937,4.2252,N/A,13.35,3.3
12898000,CERE_nasdaq,3.22,1.87,10.41,395864,2.636,3.3785,N/A,N/A,1.1
296560000,CERN_nasdaq,48.62,33.82,50,1564410,48.6067,45.2531,34.48,29.47,12.6
60226000,CERS_nasdaq,4.5,2.68,5.58,576341,4.858,4.1268,N/A,N/A,15.7
19395000,CEVA_nasdaq,20.09,12.96,20.5,170525,17.3297,16.1104,31.39,24.2,5
10296000,CITZ_nasdaq,10.99,4.45,11.15,40922,10.6971,8.5013,N/A,N/A,0.1
10116000,CYOU_nasdaq,30.25,17,32.9,168609,30.5043,29.5601,5.22,4.82,0.7
2943000,HOTR_nasdaq,2.92,1.4,4.36,13531,2.5946,2.4776,N/A,N/A,0.1
0,HOTRW_nasdaq,0.5,0.13,0.6,3583,0.3882,0.3147,N/A,N/A,N/A
17081000,CTHR_nasdaq,4.19,3.34,4.58,66038,4.2417,3.913,N/A,N/A,0.4
7407000,CHRM_nasdaq,4.5,3.14,6.95,3875,4.9014,4.7387,16.07,6.72,0.6
1526000,CACG_nasdaq,10.07,9.5,11.92,27,9.7597,9.6487,N/A,N/A,N/A
0,CACGU_nasdaq,10.2,9.95,10.2,3669,10.1483,10.0814,N/A,N/A,N/A
0,CACGW_nasdaq,0.52,0,0,0,0,0,N/A,N/A,N/A
29954000,GTLS_nasdaq,95.67,55.89,99.18,408058,94.6074,78.8834,30.28,22.09,11.4
67267000,CHTR_nasdaq,125.14,67.06,128.57,926561,115.759,96.6633,181.36,62.26,8.1
11166000,CHFN_nasdaq,10.26,6.9687,11.8204,268077,10.0257,9.6996,N/A,N/A,1.4
151598000,CHKP_nasdaq,49.78,40.6,53.02,1836950,49.7683,48.895,14.64,13.38,2.7
50711000,CHTP_nasdaq,2.44,0.73,2.76,941714,2.2023,1.6166,N/A,N/A,3.1
8230000,CEMI_nasdaq,4.854,0.21,0.54,44479,0.5,0.4673,37.34,28.55,2.8
27005000,CHFC_nasdaq,27.04,20.6,27.64,35019,26.126,25.0336,14.08,13.59,15.2
19289000,CCXI_nasdaq,13.89,9.19,16.95,179555,13.1274,12.5501,N/A,N/A,3.2
2311000,CHMG_nasdaq,32.61,23.51,34.53,10819,33.294,31.6831,14.62,13.88,0.9
6760000,CHKE_nasdaq,12.88,12.3,15.29,54545,13.2834,13.6172,13.14,12.38,10.8
5451000,CHEV_nasdaq,11.3,8.5,11.94,19353,11.294,10.8504,N/A,N/A,0.1
3579000,CBNK_nasdaq,17.24,13.5,19.7,3350,17.3991,16.6266,N/A,N/A,1.6
13188000,CMRX_nasdaq,24.23,15.11,25.1,153729,22.1226,21.0847,N/A,N/A,N/A
9016000,CADC_nasdaq,0.3372,0.24,1.74,24475,0.3194,0.3946,N/A,N/A,0.1
2046000,CALI_nasdaq,3.09,1.08,7.48,74359,3.0334,3.1825,N/A,N/A,1
7848000,CAAS_nasdaq,5.9,3.51,6.05,64334,5.2409,5.0483,7.87,6.7,4.7
8347000,CBAK_nasdaq,1.02,0.59,3.5,108639,1.0326,1.2594,N/A,N/A,0.9
18365000,CBPO_nasdaq,23.65,8.8,31.15,27161,24.138,22.7733,12.72,10.56,0.6
9479000,CCCL_nasdaq,2.05,1.33,3.59,59356,2.1197,2.4578,N/A,N/A,3.1
9369000,JRJC_nasdaq,1.25,1.02,1.74,23552,1.4163,1.3745,N/A,N/A,0.3
28327000,CHOP_nasdaq,1.72,1.06,3.04,45825,1.9743,2.0536,5.55,4.2,14.4
13569000,HGSH_nasdaq,8.48,0.24,12.94,59462,9.0974,7.2118,N/A,N/A,5.2
23985000,CHLN_nasdaq,1.81,0.96,2.7,211556,2.0251,1.6515,N/A,N/A,7.7
10356000,CNIT_nasdaq,2.75,0.71,3.23,181017,2.6123,1.5707,N/A,N/A,6.2
7547000,CJJD_nasdaq,0.572,0.55,1.32,9767,0.6251,0.8561,N/A,N/A,N/A
24670000,HTHT_nasdaq,15.81,10.51,19.93,80384,15.6189,16.5274,4.31,3.23,4.2
3139000,CMGE_nasdaq,12.75,3,18.5,25536,13.9217,8.8487,N/A,N/A,0.2
7198000,CHNR_nasdaq,4.36,3.5,8.95,2372,4.054,4.7493,N/A,N/A,1.9
2585000,CPSL_nasdaq,1.21,0.2,3.62,4700,1.2931,1.6053,N/A,N/A,22.8
18901000,CREG_nasdaq,1.19,0.78,1.71,66112,1.0186,1.0478,N/A,N/A,0.2
17684000,CPGI_nasdaq,1.15,0.68,1.65,23770,1.2394,1.1857,N/A,N/A,0.2
6777000,CSUN_nasdaq,1.95,1.03,3.2,185948,1.92,1.6331,N/A,N/A,0.9
16697000,CNTF_nasdaq,1,0.9,1.54,80502,1.0434,1.1354,N/A,N/A,0.1
15089000,CXDC_nasdaq,4.07,3.52,4.78,31070,4.1197,4.0996,N/A,N/A,11.1
719000,CNYD_nasdaq,4,1.85,4.98,878,4.0023,3.9458,N/A,N/A,5.1
10285000,CCIH_nasdaq,4.01,3.5,5.89,46941,4.2811,3.9242,25.06,6.68,0.3
8931000,CEDU_nasdaq,6.1,4.05,8.36,14878,5.956,6.2052,9.24,6.85,0.2
11188000,CNET_nasdaq,0.56,0.33,1.25,19588,0.5989,0.7603,N/A,N/A,0.1
10639000,CHDX_nasdaq,16.97,9.56,16.99,28220,16.0523,12.9818,N/A,N/A,9.2
17299000,IMOS_nasdaq,20.2,8.25,20.69,420473,18.5311,13.8638,N/A,N/A,1.3
0,CHSCP_nasdaq,32.35,29.09,33.42,14294,32.72,32.0462,N/A,N/A,N/A
11844000,CHDN_nasdaq,80.88,54.17,86.38,47620,80.8686,71.9355,23.11,18.77,18.2
15728000,CHUY_nasdaq,39.93,14.33,40.95,283972,36.3557,30.8553,57.87,47.54,7.3
8560000,CHYR_nasdaq,1.31,0.48,1.77,22406,1.3766,1.1873,N/A,N/A,0.1
86992000,CIEN_nasdaq,19.63,11.96,20.6,3810470,18.2134,16.2874,38.49,20.24,4.1
5788000,CIFC_nasdaq,6.97,5.89,9.05,8973,7.5249,8.0391,N/A,N/A,17.5
7523000,CIMT_nasdaq,6.22,3.01,12.88,306486,6.1991,6.7612,11.31,7.97,1.1
155651000,CINF_nasdaq,46.33,36.5,50.6,733522,46.8806,45.4631,20.5,19.97,4.9
43608000,CIDM_nasdaq,1.39,1.11,1.73,76545,1.4914,1.4791,N/A,N/A,0.8
102372000,CTAS_nasdaq,45.64,36.97,46.5,424252,45.4963,44.0685,18.04,16.36,12.4
63256000,CRUS_nasdaq,17.89,16.46,45.49,3318440,18.5851,23.1157,8.28,10.59,2.7
0,CISAA_nasdaq,10.05,9.9,10.09,1364,9.9851,10.0018,N/A,N/A,N/A
0,CISAU_nasdaq,10.16,10,10.27,2327,10.1554,10.1298,N/A,N/A,N/A
0,CISAW_nasdaq,0.29,0,0,0,0,0,N/A,N/A,N/A
5337548000,CSCO_nasdaq,24.32,14.96,24.98,40858200,24.1411,21.7009,12.1,11.53,1.2
12752000,CTRN_nasdaq,14.91,9.73,15,62772,13.7583,12.1991,N/A,39.24,7.9
11999000,CZNC_nasdaq,19.89,17.51,20.8,17397,19.6817,19.4864,12.28,12.59,12.8
3309000,CZWI_nasdaq,7,5.49,7.39,7288,7.0626,6.7527,N/A,N/A,2.7
1560000,CZFC_nasdaq,8.95,7.84,10.02,752,8.6609,9.0504,N/A,N/A,0.2
3907000,CIZN_nasdaq,18.8,17.5,20.61,1772,18.7346,19.0755,N/A,N/A,4.4
186094000,CTXS_nasdaq,61.1,56.57,85.6,2263360,62.7369,67.6904,19.77,17.31,1.7
14989000,CHCO_nasdaq,40.55,31.27,41.17,39253,39.5231,38.2015,14.18,13.12,51
5893000,CWEI_nasdaq,44.43,35.3,61.09,38938,42.6063,40.9624,20.01,41.52,10.1
6116000,CDTI_nasdaq,1.17,1.1,3.35,70738,1.9557,2.2029,N/A,N/A,18.1
65908000,CLNE_nasdaq,13.1,10.9,16.4,1059060,13.1851,13.1155,N/A,N/A,17.7
1609000,CLNT_nasdaq,6.37,2.03,6.05,722406,5.6437,4.2498,N/A,N/A,0.2
10576000,CLFD_nasdaq,11.02,4,13.59,97322,9.7369,6.7337,39.36,28.26,0.7
6090000,CLRO_nasdaq,8.51,3.7,9.81,34338,8.8911,7.3789,16.06,14.93,0.6
6670000,CLIR_nasdaq,9.19,4.01,11.21,104672,8.4403,6.7942,N/A,N/A,6
440514000,CLWR_nasdaq,5,0.83,5.14,15062900,4.2971,3.4653,N/A,N/A,0.9
41261000,CBLI_nasdaq,1.54,1.23,2.95,181831,1.5666,1.6546,N/A,N/A,21.9
23556000,CKSW_nasdaq,8.2,6.81,9.14,98255,7.892,7.9829,29.29,19.07,6.3
8153000,CSBK_nasdaq,11.91,9.51,13.47,12359,12.05,11.7573,N/A,N/A,21.8
